bbox_x1,bbox_y1,bbox_x2,bbox_y2,class,fname,class_name,width,height,aspect_ratio
8,1,590,327,100,00272.jpg,FIAT 500 Convertible 2012,600.0,331.0,1.8126888217522659
37,65,458,321,69,00273.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,480.0,360.0,1.3333333333333333
31,69,435,310,20,00274.jpg,Audi S6 Sedan 2011,500.0,334.0,1.4970059880239521
165,183,495,358,130,00275.jpg,Hyundai Veloster Hatchback 2012,600.0,375.0,1.6
75,93,529,360,132,00276.jpg,Hyundai Tucson SUV 2012,640.0,480.0,1.3333333333333333
72,193,926,613,173,00277.jpg,Porsche Panamera Sedan 2012,1024.0,768.0,1.3333333333333333
1,38,251,135,156,00278.jpg,Lincoln Town Car Sedan 2011,259.0,194.0,1.3350515463917525
16,31,553,297,47,00279.jpg,Buick Regal GS 2012,576.0,352.0,1.6363636363636365
3,33,261,176,107,00280.jpg,Ford Mustang Convertible 2007,267.0,189.0,1.4126984126984128
214,240,387,342,151,00281.jpg,Lamborghini Aventador Coupe 2012,587.0,390.0,1.505128205128205
20,97,460,356,61,00282.jpg,Chevrolet Impala Sedan 2007,480.0,360.0,1.3333333333333333
112,190,664,342,105,00283.jpg,Fisker Karma Sedan 2012,786.0,492.0,1.5975609756097562
49,101,942,619,94,00284.jpg,Dodge Durango SUV 2012,1024.0,768.0,1.3333333333333333
7,20,634,298,194,00285.jpg,Volvo 240 Sedan 1993,640.0,305.0,2.098360655737705
116,143,769,713,195,00286.jpg,Volvo XC90 SUV 2007,1024.0,768.0,1.3333333333333333
56,299,1266,721,91,00287.jpg,Dodge Dakota Club Cab 2007,1280.0,960.0,1.3333333333333333
60,46,258,138,189,00288.jpg,Toyota 4Runner SUV 2012,300.0,156.0,1.9230769230769231
205,197,741,425,15,00289.jpg,Audi R8 Coupe 2012,800.0,533.0,1.5009380863039399
68,30,620,506,140,00290.jpg,Hyundai Azera Sedan 2012,800.0,532.0,1.5037593984962405
27,147,573,471,142,00291.jpg,Infiniti QX56 SUV 2011,600.0,600.0,1.0
133,73,806,251,10,00292.jpg,Aston Martin Virage Convertible 2012,960.0,300.0,3.2
24,27,936,380,104,00293.jpg,Ferrari 458 Italia Coupe 2012,1000.0,441.0,2.2675736961451247
11,141,629,386,48,00294.jpg,Buick Rainier SUV 2007,640.0,480.0,1.3333333333333333
150,114,524,433,50,00295.jpg,Buick Enclave SUV 2012,640.0,480.0,1.3333333333333333
18,115,618,456,120,00296.jpg,GMC Yukon Hybrid SUV 2012,640.0,480.0,1.3333333333333333
56,157,639,455,87,00297.jpg,Dodge Ram Pickup 3500 Quad Cab 2009,640.0,480.0,1.3333333333333333
49,67,362,245,177,00298.jpg,Rolls-Royce Phantom Sedan 2012,409.0,271.0,1.5092250922509225
24,66,982,711,147,00299.jpg,Jeep Liberty SUV 2012,1024.0,768.0,1.3333333333333333
41,103,994,692,169,00300.jpg,Nissan NV Passenger Van 2012,1024.0,768.0,1.3333333333333333
52,36,247,189,121,00301.jpg,GMC Acadia SUV 2012,300.0,241.0,1.2448132780082988
1,37,296,171,19,00302.jpg,Audi TT Hatchback 2011,300.0,189.0,1.5873015873015872
6,47,297,193,31,00303.jpg,BMW 6 Series Convertible 2007,300.0,225.0,1.3333333333333333
14,29,235,168,156,00304.jpg,Lincoln Town Car Sedan 2011,264.0,191.0,1.382198952879581
37,21,169,122,143,00305.jpg,Isuzu Ascender SUV 2008,200.0,134.0,1.492537313432836
37,125,582,456,83,00306.jpg,Dodge Caliber Wagon 2012,640.0,480.0,1.3333333333333333
171,63,1187,894,58,00307.jpg,Chevrolet Traverse SUV 2012,1280.0,960.0,1.3333333333333333
16,136,775,418,6,00308.jpg,Acura Integra Type R 2001,800.0,480.0,1.6666666666666667
50,122,589,338,127,00309.jpg,Honda Odyssey Minivan 2007,640.0,480.0,1.3333333333333333
36,43,407,319,131,00310.jpg,Hyundai Santa Fe SUV 2012,424.0,360.0,1.1777777777777778
1,69,280,228,15,00311.jpg,Audi R8 Coupe 2012,280.0,280.0,1.0
53,79,627,464,73,00312.jpg,Chevrolet Malibu Sedan 2007,640.0,480.0,1.3333333333333333
13,44,477,289,24,00313.jpg,Audi S4 Sedan 2007,500.0,334.0,1.4970059880239521
33,71,615,435,87,00314.jpg,Dodge Ram Pickup 3500 Quad Cab 2009,640.0,480.0,1.3333333333333333
555,278,1543,1207,170,00315.jpg,Nissan Juke Hatchback 2012,2100.0,1386.0,1.5151515151515151
10,29,276,164,123,00316.jpg,Geo Metro Convertible 1993,292.0,210.0,1.3904761904761904
2,48,300,202,158,00317.jpg,Maybach Landaulet Convertible 2012,300.0,224.0,1.3392857142857142
73,159,445,376,11,00318.jpg,Aston Martin Virage Coupe 2012,625.0,416.0,1.5024038461538463
38,8,564,402,47,00319.jpg,Buick Regal GS 2012,575.0,431.0,1.334106728538283
42,17,440,282,7,00320.jpg,Acura ZDX Hatchback 2012,514.0,300.0,1.7133333333333334
42,63,593,397,94,00321.jpg,Dodge Durango SUV 2012,640.0,480.0,1.3333333333333333
9,304,1009,677,75,00322.jpg,Chevrolet Silverado 1500 Regular Cab 2012,1024.0,768.0,1.3333333333333333
161,263,632,415,182,00323.jpg,Suzuki Kizashi Sedan 2012,800.0,536.0,1.492537313432836
15,26,199,123,186,00324.jpg,Toyota Sequoia SUV 2012,210.0,131.0,1.6030534351145038
12,21,285,142,128,00325.jpg,Honda Accord Coupe 2012,300.0,200.0,1.5
29,28,432,249,193,00326.jpg,Volvo C30 Hatchback 2012,450.0,261.0,1.7241379310344827
2,6,546,298,180,00327.jpg,Spyker C8 Coupe 2009,550.0,366.0,1.5027322404371584
41,49,244,176,62,00328.jpg,Chevrolet Tahoe Hybrid SUV 2012,300.0,199.0,1.5075376884422111
10,105,660,475,114,00329.jpg,Ford F-150 Regular Cab 2007,700.0,500.0,1.4
168,92,333,305,166,00330.jpg,Mercedes-Benz Sprinter Van 2012,500.0,333.0,1.5015015015015014
26,81,596,391,181,00331.jpg,Suzuki Aerio Sedan 2007,640.0,480.0,1.3333333333333333
76,247,396,396,101,00332.jpg,Ferrari FF Coupe 2012,660.0,396.0,1.6666666666666667
30,110,472,316,103,00333.jpg,Ferrari 458 Italia Convertible 2012,500.0,354.0,1.4124293785310735
179,300,1403,894,22,00334.jpg,Audi S5 Coupe 2012,1440.0,900.0,1.6
23,31,236,176,125,00335.jpg,HUMMER H2 SUT Crew Cab 2009,259.0,194.0,1.3350515463917525
309,598,1767,995,112,00336.jpg,Ford GT Coupe 2006,1920.0,1080.0,1.7777777777777777
45,55,530,308,38,00337.jpg,BMW Z4 Convertible 2012,550.0,368.0,1.4945652173913044
14,129,441,360,106,00338.jpg,Ford F-450 Super Duty Crew Cab 2012,480.0,360.0,1.3333333333333333
39,5,234,174,56,00339.jpg,Chevrolet Corvette ZR1 2012,276.0,183.0,1.5081967213114753
139,152,488,305,9,00340.jpg,Aston Martin V8 Vantage Coupe 2012,600.0,406.0,1.477832512315271
62,116,974,610,67,00341.jpg,Chevrolet Malibu Hybrid Sedan 2010,1024.0,768.0,1.3333333333333333
152,195,502,436,169,00342.jpg,Nissan NV Passenger Van 2012,630.0,473.0,1.331923890063425
63,36,760,504,147,00343.jpg,Jeep Liberty SUV 2012,800.0,600.0,1.3333333333333333
36,59,770,397,145,00344.jpg,Jeep Patriot SUV 2012,800.0,537.0,1.48975791433892
26,13,234,194,113,00345.jpg,Ford F-150 Regular Cab 2012,259.0,194.0,1.3350515463917525
112,21,2859,1928,63,00346.jpg,Chevrolet Sonic Sedan 2012,2992.0,2013.0,1.4863387978142077
100,190,907,691,145,00347.jpg,Jeep Patriot SUV 2012,1024.0,768.0,1.3333333333333333
14,59,522,266,55,00348.jpg,Chevrolet Corvette Convertible 2012,540.0,295.0,1.8305084745762712
42,82,956,685,89,00349.jpg,Dodge Journey SUV 2012,1000.0,752.0,1.3297872340425532
17,52,247,158,86,00350.jpg,Dodge Ram Pickup 3500 Crew Cab 2010,259.0,194.0,1.3350515463917525
13,108,454,305,42,00351.jpg,Bentley Continental GT Coupe 2012,500.0,321.0,1.557632398753894
107,40,433,240,143,00352.jpg,Isuzu Ascender SUV 2008,480.0,360.0,1.3333333333333333
3,60,499,289,117,00353.jpg,Ford Fiesta Sedan 2012,500.0,312.0,1.6025641025641026
44,212,984,596,57,00354.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007,1024.0,685.0,1.494890510948905
28,93,1011,675,170,00355.jpg,Nissan Juke Hatchback 2012,1024.0,768.0,1.3333333333333333
187,313,1381,1087,115,00356.jpg,Ford Focus Sedan 2007,1600.0,1200.0,1.3333333333333333
31,47,415,255,39,00357.jpg,Bentley Continental Supersports Conv. Convertible 2012,440.0,317.0,1.38801261829653
53,116,562,353,29,00358.jpg,BMW 3 Series Sedan 2012,620.0,465.0,1.3333333333333333
27,71,630,422,58,00359.jpg,Chevrolet Traverse SUV 2012,640.0,480.0,1.3333333333333333
12,23,245,176,70,00360.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007,259.0,194.0,1.3350515463917525
17,64,941,620,119,00361.jpg,GMC Savana Van 2012,960.0,720.0,1.3333333333333333
108,121,539,357,50,00362.jpg,Buick Enclave SUV 2012,640.0,480.0,1.3333333333333333
14,60,402,300,128,00363.jpg,Honda Accord Coupe 2012,424.0,360.0,1.1777777777777778
15,47,286,184,53,00364.jpg,Cadillac Escalade EXT Crew Cab 2007,300.0,225.0,1.3333333333333333
17,82,630,496,53,00365.jpg,Cadillac Escalade EXT Crew Cab 2007,666.0,500.0,1.332
67,55,508,338,32,00366.jpg,BMW X5 SUV 2007,538.0,355.0,1.5154929577464789
30,118,618,334,177,00367.jpg,Rolls-Royce Phantom Sedan 2012,630.0,420.0,1.5
14,76,292,195,59,00368.jpg,Chevrolet Camaro Convertible 2012,320.0,240.0,1.3333333333333333
40,52,603,357,128,00369.jpg,Honda Accord Coupe 2012,640.0,426.0,1.5023474178403755
57,148,568,363,10,00370.jpg,Aston Martin Virage Convertible 2012,616.0,386.0,1.5958549222797926
5,56,430,245,83,00371.jpg,Dodge Caliber Wagon 2012,433.0,280.0,1.5464285714285715
2,190,371,490,168,00372.jpg,Nissan Leaf Hatchback 2012,800.0,532.0,1.5037593984962405
243,318,805,629,172,00373.jpg,Plymouth Neon Coupe 1999,1024.0,768.0,1.3333333333333333
9,184,740,499,6,00374.jpg,Acura Integra Type R 2001,750.0,563.0,1.3321492007104796
122,48,697,401,176,00375.jpg,Rolls-Royce Ghost Sedan 2012,824.0,457.0,1.8030634573304158
74,187,917,734,135,00376.jpg,Hyundai Elantra Sedan 2007,1024.0,768.0,1.3333333333333333
20,48,624,453,133,00377.jpg,Hyundai Veracruz SUV 2012,640.0,480.0,1.3333333333333333
16,25,290,215,156,00378.jpg,Lincoln Town Car Sedan 2011,300.0,242.0,1.2396694214876034
119,194,942,586,54,00379.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,1024.0,682.0,1.501466275659824
137,76,600,370,99,00380.jpg,FIAT 500 Abarth 2012,624.0,423.0,1.475177304964539
66,88,455,322,125,00381.jpg,HUMMER H2 SUT Crew Cab 2009,500.0,373.0,1.3404825737265416
4,55,494,365,146,00382.jpg,Jeep Wrangler SUV 2012,500.0,375.0,1.3333333333333333
80,1,549,431,58,00383.jpg,Chevrolet Traverse SUV 2012,640.0,480.0,1.3333333333333333
51,87,489,290,59,00384.jpg,Chevrolet Camaro Convertible 2012,569.0,355.0,1.6028169014084508
217,199,631,358,141,00385.jpg,Infiniti G Coupe IPL 2012,677.0,451.0,1.501108647450111
65,321,1232,828,56,00386.jpg,Chevrolet Corvette ZR1 2012,1280.0,1024.0,1.25
47,150,1007,635,63,00387.jpg,Chevrolet Sonic Sedan 2012,1023.0,680.0,1.5044117647058823
18,53,244,175,131,00388.jpg,Hyundai Santa Fe SUV 2012,256.0,192.0,1.3333333333333333
5,96,409,262,48,00389.jpg,Buick Rainier SUV 2007,424.0,360.0,1.1777777777777778
14,21,782,487,160,00390.jpg,McLaren MP4-12C Coupe 2012,800.0,504.0,1.5873015873015872
433,262,1339,985,166,00391.jpg,Mercedes-Benz Sprinter Van 2012,1920.0,1200.0,1.6
62,220,992,667,4,00392.jpg,Acura TL Type-S 2008,1024.0,768.0,1.3333333333333333
110,266,986,700,195,00393.jpg,Volvo XC90 SUV 2007,1024.0,768.0,1.3333333333333333
229,126,624,345,147,00394.jpg,Jeep Liberty SUV 2012,720.0,480.0,1.5
58,45,205,165,131,00395.jpg,Hyundai Santa Fe SUV 2012,259.0,194.0,1.3350515463917525
21,99,442,295,165,00396.jpg,Mercedes-Benz S-Class Sedan 2012,500.0,375.0,1.3333333333333333
30,29,282,164,23,00397.jpg,Audi S4 Sedan 2012,300.0,225.0,1.3333333333333333
29,93,408,242,40,00398.jpg,Bentley Arnage Sedan 2009,434.0,326.0,1.3312883435582823
121,108,655,387,26,00399.jpg,BMW ActiveHybrid 5 Sedan 2012,750.0,469.0,1.5991471215351811
32,51,260,153,181,00400.jpg,Suzuki Aerio Sedan 2007,275.0,183.0,1.5027322404371584
24,78,366,232,88,00401.jpg,Dodge Sprinter Cargo Van 2009,380.0,235.0,1.6170212765957446
1,18,392,240,17,00402.jpg,Audi 100 Sedan 1994,400.0,300.0,1.3333333333333333
299,199,1415,894,110,00403.jpg,Ford Edge SUV 2012,1598.0,1104.0,1.4474637681159421
30,132,724,361,180,00404.jpg,Spyker C8 Coupe 2009,750.0,469.0,1.5991471215351811
42,37,624,328,10,00405.jpg,Aston Martin Virage Convertible 2012,645.0,349.0,1.848137535816619
1,157,990,640,75,00406.jpg,Chevrolet Silverado 1500 Regular Cab 2012,1024.0,768.0,1.3333333333333333
19,136,498,329,59,00407.jpg,Chevrolet Camaro Convertible 2012,600.0,367.0,1.6348773841961852
49,76,343,266,19,00408.jpg,Audi TT Hatchback 2011,479.0,300.0,1.5966666666666667
21,66,605,463,189,00409.jpg,Toyota 4Runner SUV 2012,640.0,480.0,1.3333333333333333
31,119,404,248,5,00410.jpg,Acura TSX Sedan 2012,424.0,360.0,1.1777777777777778
52,47,586,260,14,00411.jpg,Audi TTS Coupe 2012,600.0,330.0,1.8181818181818181
195,372,1908,1339,176,00412.jpg,Rolls-Royce Ghost Sedan 2012,2048.0,1362.0,1.5036710719530102
33,150,613,401,80,00413.jpg,Chrysler Crossfire Convertible 2008,640.0,480.0,1.3333333333333333
316,344,1269,891,86,00414.jpg,Dodge Ram Pickup 3500 Crew Cab 2010,1600.0,939.0,1.703940362087327
81,552,1917,1153,55,00415.jpg,Chevrolet Corvette Convertible 2012,2000.0,1328.0,1.5060240963855422
122,157,921,587,112,00416.jpg,Ford GT Coupe 2006,1024.0,768.0,1.3333333333333333
63,69,603,385,50,00417.jpg,Buick Enclave SUV 2012,640.0,480.0,1.3333333333333333
12,70,388,273,57,00418.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007,400.0,300.0,1.3333333333333333
50,89,584,387,73,00419.jpg,Chevrolet Malibu Sedan 2007,640.0,480.0,1.3333333333333333
71,64,425,328,99,00420.jpg,FIAT 500 Abarth 2012,500.0,333.0,1.5015015015015014
71,158,690,341,152,00421.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012,750.0,469.0,1.5991471215351811
32,74,277,203,162,00422.jpg,Mercedes-Benz C-Class Sedan 2012,300.0,225.0,1.3333333333333333
69,59,637,461,85,00423.jpg,Dodge Caravan Minivan 1997,640.0,480.0,1.3333333333333333
22,83,415,322,5,00424.jpg,Acura TSX Sedan 2012,440.0,330.0,1.3333333333333333
48,36,572,300,7,00425.jpg,Acura ZDX Hatchback 2012,615.0,325.0,1.8923076923076922
85,318,1223,863,194,00426.jpg,Volvo 240 Sedan 1993,1280.0,960.0,1.3333333333333333
33,128,581,458,117,00427.jpg,Ford Fiesta Sedan 2012,640.0,480.0,1.3333333333333333
33,102,595,429,179,00428.jpg,Spyker C8 Convertible 2009,640.0,480.0,1.3333333333333333
83,182,573,402,73,00429.jpg,Chevrolet Malibu Sedan 2007,640.0,480.0,1.3333333333333333
82,74,589,340,185,00430.jpg,Tesla Model S Sedan 2012,640.0,427.0,1.4988290398126465
47,201,534,426,187,00431.jpg,Toyota Camry Sedan 2012,640.0,480.0,1.3333333333333333
54,128,429,353,163,00432.jpg,Mercedes-Benz SL-Class Coupe 2009,500.0,375.0,1.3333333333333333
58,189,879,642,164,00433.jpg,Mercedes-Benz E-Class Sedan 2012,1022.0,763.0,1.3394495412844036
18,50,280,162,171,00434.jpg,Nissan 240SX Coupe 1998,300.0,189.0,1.5873015873015872
20,75,606,325,64,00435.jpg,Chevrolet Express Cargo Van 2007,625.0,468.0,1.3354700854700854
20,51,271,180,51,00436.jpg,Cadillac CTS-V Sedan 2012,285.0,213.0,1.3380281690140845
19,67,412,314,99,00437.jpg,FIAT 500 Abarth 2012,428.0,333.0,1.2852852852852852
52,94,543,323,26,00438.jpg,BMW ActiveHybrid 5 Sedan 2012,569.0,355.0,1.6028169014084508
11,89,644,415,49,00439.jpg,Buick Verano Sedan 2012,650.0,434.0,1.4976958525345623
12,60,456,306,107,00440.jpg,Ford Mustang Convertible 2007,480.0,360.0,1.3333333333333333
30,35,382,235,115,00441.jpg,Ford Focus Sedan 2007,400.0,265.0,1.509433962264151
53,56,391,278,190,00442.jpg,Volkswagen Golf Hatchback 2012,424.0,360.0,1.1777777777777778
37,60,218,144,143,00443.jpg,Isuzu Ascender SUV 2008,259.0,194.0,1.3350515463917525
4,4,377,277,79,00444.jpg,Chrysler 300 SRT-8 2010,808.0,295.0,2.7389830508474575
121,169,1387,775,180,00445.jpg,Spyker C8 Coupe 2009,1600.0,1200.0,1.3333333333333333
17,41,465,293,24,00446.jpg,Audi S4 Sedan 2007,480.0,320.0,1.5
43,110,462,296,162,00447.jpg,Mercedes-Benz C-Class Sedan 2012,500.0,328.0,1.524390243902439
37,67,617,437,178,00448.jpg,Scion xD Hatchback 2012,640.0,480.0,1.3333333333333333
66,117,506,289,180,00449.jpg,Spyker C8 Coupe 2009,550.0,366.0,1.5027322404371584
57,59,506,288,15,00450.jpg,Audi R8 Coupe 2012,570.0,350.0,1.6285714285714286
66,90,507,385,189,00451.jpg,Toyota 4Runner SUV 2012,623.0,389.0,1.601542416452442
59,42,256,165,108,00452.jpg,Ford Freestar Minivan 2007,300.0,225.0,1.3333333333333333
65,91,391,278,121,00453.jpg,GMC Acadia SUV 2012,424.0,360.0,1.1777777777777778
251,299,1423,901,49,00454.jpg,Buick Verano Sedan 2012,1600.0,938.0,1.7057569296375266
434,136,1528,829,194,00455.jpg,Volvo 240 Sedan 1993,1600.0,1200.0,1.3333333333333333
79,63,285,171,42,00456.jpg,Bentley Continental GT Coupe 2012,300.0,183.0,1.639344262295082
79,91,600,456,118,00457.jpg,GMC Terrain SUV 2012,640.0,513.0,1.2475633528265107
16,96,483,277,108,00458.jpg,Ford Freestar Minivan 2007,500.0,375.0,1.3333333333333333
39,81,597,465,84,00459.jpg,Dodge Caliber Wagon 2007,700.0,500.0,1.4
95,139,886,541,182,00460.jpg,Suzuki Kizashi Sedan 2012,1024.0,768.0,1.3333333333333333
111,2,553,350,179,00461.jpg,Spyker C8 Convertible 2009,640.0,360.0,1.7777777777777777
5,8,83,58,1,00462.jpg,AM General Hummer SUV 2000,85.0,64.0,1.328125
113,75,1551,1136,89,00463.jpg,Dodge Journey SUV 2012,1600.0,1200.0,1.3333333333333333
72,216,884,579,133,00464.jpg,Hyundai Veracruz SUV 2012,1024.0,768.0,1.3333333333333333
53,115,565,380,187,00465.jpg,Toyota Camry Sedan 2012,638.0,459.0,1.3899782135076253
104,261,511,480,178,00466.jpg,Scion xD Hatchback 2012,640.0,480.0,1.3333333333333333
47,92,209,178,14,00467.jpg,Audi TTS Coupe 2012,259.0,194.0,1.3350515463917525
1,18,300,147,111,00468.jpg,Ford Ranger SuperCab 2011,300.0,166.0,1.8072289156626506
13,88,483,259,93,00469.jpg,Dodge Challenger SRT8 2011,500.0,333.0,1.5015015015015014
4,9,409,193,92,00470.jpg,Dodge Magnum Wagon 2008,420.0,209.0,2.0095693779904304
3,7,253,165,18,00471.jpg,Audi 100 Wagon 1994,259.0,194.0,1.3350515463917525
34,315,1832,905,140,00472.jpg,Hyundai Azera Sedan 2012,1852.0,960.0,1.9291666666666667
18,38,249,178,65,00473.jpg,Chevrolet Avalanche Crew Cab 2012,259.0,194.0,1.3350515463917525
70,125,389,340,129,00474.jpg,Honda Accord Sedan 2012,625.0,389.0,1.6066838046272494
21,85,793,389,183,00475.jpg,Suzuki SX4 Hatchback 2012,808.0,454.0,1.7797356828193833
95,125,585,390,141,00476.jpg,Infiniti G Coupe IPL 2012,640.0,480.0,1.3333333333333333
160,175,923,623,124,00477.jpg,HUMMER H3T Crew Cab 2010,1024.0,683.0,1.499267935578331
9,7,98,81,174,00478.jpg,Ram C/V Cargo Van Minivan 2012,112.0,84.0,1.3333333333333333
133,38,691,514,120,00479.jpg,GMC Yukon Hybrid SUV 2012,800.0,533.0,1.5009380863039399
29,46,239,134,109,00480.jpg,Ford Expedition EL SUV 2009,259.0,194.0,1.3350515463917525
6,44,270,175,15,00481.jpg,Audi R8 Coupe 2012,277.0,182.0,1.521978021978022
80,91,589,429,184,00482.jpg,Suzuki SX4 Sedan 2012,640.0,480.0,1.3333333333333333
18,26,623,342,90,00483.jpg,Dodge Dakota Crew Cab 2010,640.0,360.0,1.7777777777777777
29,62,509,288,126,00484.jpg,Honda Odyssey Minivan 2012,600.0,338.0,1.7751479289940828
70,118,401,299,77,00485.jpg,Chrysler Sebring Convertible 2010,480.0,360.0,1.3333333333333333
43,74,587,399,58,00486.jpg,Chevrolet Traverse SUV 2012,640.0,480.0,1.3333333333333333
8,23,296,167,48,00487.jpg,Buick Rainier SUV 2007,300.0,225.0,1.3333333333333333
28,35,207,139,56,00488.jpg,Chevrolet Corvette ZR1 2012,300.0,199.0,1.5075376884422111
55,78,454,272,105,00489.jpg,Fisker Karma Sedan 2012,500.0,313.0,1.597444089456869
21,51,233,163,29,00490.jpg,BMW 3 Series Sedan 2012,259.0,194.0,1.3350515463917525
37,14,358,288,121,00491.jpg,GMC Acadia SUV 2012,400.0,300.0,1.3333333333333333
13,108,612,386,61,00492.jpg,Chevrolet Impala Sedan 2007,640.0,480.0,1.3333333333333333
19,116,700,400,114,00493.jpg,Ford F-150 Regular Cab 2007,700.0,500.0,1.4
39,337,1239,711,173,00494.jpg,Porsche Panamera Sedan 2012,1280.0,960.0,1.3333333333333333
111,98,863,766,86,00495.jpg,Dodge Ram Pickup 3500 Crew Cab 2010,1024.0,768.0,1.3333333333333333
24,132,1021,734,81,00496.jpg,Chrysler PT Cruiser Convertible 2008,1024.0,768.0,1.3333333333333333
6,79,470,287,185,00497.jpg,Tesla Model S Sedan 2012,470.0,311.0,1.5112540192926045
78,102,560,368,119,00498.jpg,GMC Savana Van 2012,640.0,426.0,1.5023474178403755
12,31,412,249,159,00499.jpg,Mazda Tribute SUV 2011,425.0,265.0,1.6037735849056605
11,10,291,212,84,00500.jpg,Dodge Caliber Wagon 2007,297.0,230.0,1.291304347826087
4,30,146,86,161,00501.jpg,Mercedes-Benz 300-Class Convertible 1993,150.0,100.0,1.5
1,11,101,84,88,00502.jpg,Dodge Sprinter Cargo Van 2009,112.0,84.0,1.3333333333333333
11,48,491,237,9,00503.jpg,Aston Martin V8 Vantage Coupe 2012,600.0,300.0,2.0
45,63,237,138,129,00504.jpg,Honda Accord Sedan 2012,259.0,194.0,1.3350515463917525
49,88,226,172,129,00505.jpg,Honda Accord Sedan 2012,259.0,194.0,1.3350515463917525
26,185,764,610,167,00506.jpg,Mitsubishi Lancer Sedan 2012,900.0,675.0,1.3333333333333333
139,206,590,395,130,00507.jpg,Hyundai Veloster Hatchback 2012,750.0,469.0,1.5991471215351811
85,237,1561,1052,167,00508.jpg,Mitsubishi Lancer Sedan 2012,1600.0,1200.0,1.3333333333333333
64,130,554,341,21,00509.jpg,Audi S5 Convertible 2012,590.0,375.0,1.5733333333333333
10,73,613,388,114,00510.jpg,Ford F-150 Regular Cab 2007,625.0,469.0,1.3326226012793176
74,43,569,407,99,00511.jpg,FIAT 500 Abarth 2012,640.0,425.0,1.5058823529411764
27,61,265,160,104,00512.jpg,Ferrari 458 Italia Coupe 2012,276.0,183.0,1.5081967213114753
12,164,533,351,40,00513.jpg,Bentley Arnage Sedan 2009,560.0,420.0,1.3333333333333333
18,22,292,163,109,00514.jpg,Ford Expedition EL SUV 2009,300.0,200.0,1.5
17,70,282,166,162,00515.jpg,Mercedes-Benz C-Class Sedan 2012,300.0,225.0,1.3333333333333333
18,99,613,427,53,00516.jpg,Cadillac Escalade EXT Crew Cab 2007,640.0,480.0,1.3333333333333333
20,205,1008,694,43,00517.jpg,Bentley Continental GT Coupe 2007,1024.0,698.0,1.4670487106017192
34,57,237,178,109,00518.jpg,Ford Expedition EL SUV 2009,259.0,194.0,1.3350515463917525
7,39,254,177,162,00519.jpg,Mercedes-Benz C-Class Sedan 2012,264.0,198.0,1.3333333333333333
14,59,253,142,67,00520.jpg,Chevrolet Malibu Hybrid Sedan 2010,259.0,194.0,1.3350515463917525
122,196,512,439,153,00521.jpg,Lamborghini Diablo Coupe 2001,640.0,480.0,1.3333333333333333
6,7,94,68,1,00522.jpg,AM General Hummer SUV 2000,94.0,71.0,1.323943661971831
33,151,1000,528,115,00523.jpg,Ford Focus Sedan 2007,1024.0,614.0,1.6677524429967427
38,98,590,353,126,00524.jpg,Honda Odyssey Minivan 2012,620.0,414.0,1.497584541062802
